_id,AÑO,CVE_ENT,ENTIDAD,HOMBRES,MUJERES,DESCONOCIDO,TOTAL,POBLACION_HOMBRES,POBLACION_MUJERES,POBLACION_TOTAL,TASA_HOMBRES,TASA_MUJERES,TASA_TOTAL
895,2016,10,Durango,88,26,0,114,892691.0,914017.0,1806708.0,9.85783434581507,2.84458604161629,6.30981874215424
896,2016,11,Guanajuato,401,58,0,459,2941857.0,3100702.0,6042559.0,13.6308460948306,1.87054415419476,7.59611945865982
897,2016,12,Guerrero,52,31,0,83,1753707.0,1867338.0,3621045.0,2.96514754175013,1.66011723640819,2.29215599364272
898,2016,13,Hidalgo,86,27,0,113,1434711.0,1536843.0,2971554.0,5.99423856093666,1.75684829224586,3.80272409655016
899,2016,14,Jalisco,476,121,0,597,4008882.0,4125847.0,8134729.0,11.8736345943832,2.93273114587138,7.3389045904295
900,2016,15,Estado de México,450,129,0,579,8164125.0,8573276.0,16737401.0,5.51191952597492,1.50467569223247,3.45931844496048
901,2016,16,Michoacán,149,33,0,182,2291574.0,2421361.0,4712935.0,6.50208110233403,1.36286989011552,3.86171249974803
902,2016,17,Morelos,70,17,0,87,946684.0,1008799.0,1955483.0,7.39423080985841,1.68517217007551,4.44902870544004
903,2016,18,Nayarit,69,10,0,79,603565.0,606222.0,1209787.0,11.4320744244613,1.64956072197974,6.53007512892765
904,2016,19,Nuevo León,238,54,0,292,2699055.0,2693741.0,5392796.0,8.81790108019288,2.00464706889044,5.41463092614666
905,2016,20,Oaxaca,89,25,0,114,1965669.0,2129709.0,4095378.0,4.52772058774901,1.17386929388006,2.78362583380582
906,2016,21,Puebla,174,52,0,226,3084711.0,3323242.0,6407953.0,5.64072290726749,1.56473708505128,3.5268673162865
907,2016,22,Querétaro,77,25,0,102,1065724.0,1103186.0,2168910.0,7.2251352132447,2.26616363876989,4.70282307702948
908,2016,23,Quintana Roo,101,24,0,125,819468.0,802839.0,1622307.0,12.3250694352922,2.98939139727891,7.70507678263115
909,2016,24,San Luis Potosí,147,32,0,179,1368087.0,1432633.0,2800720.0,10.744930695197,2.23364951107506,6.39121368790882
910,2016,25,Sinaloa,145,20,0,165,1505989.0,1526743.0,3032732.0,9.62822437614086,1.30997816921381,5.44063900140204
911,2016,26,Sonora,190,27,1,218,1459286.0,1461527.0,2920813.0,13.0200659774712,1.84738290842386,7.46367535340332
912,2016,27,Tabasco,131,24,0,155,1202790.0,1242234.0,2445024.0,10.8913442911897,1.93200314916513,6.33940607535959
913,2016,28,Tamaulipas,133,26,0,159,1742355.0,1777244.0,3519599.0,7.63334682082584,1.46293924750906,4.51756009704515
914,2016,29,Tlaxcala,44,8,0,52,641565.0,677663.0,1319228.0,6.85822948571072,1.18052778445924,3.94169923621997
915,2016,30,Veracruz,178,29,0,207,3991789.0,4242750.0,8234539.0,4.45915352740338,0.68351894408108,2.51380192625234
916,2016,31,Yucatán,189,35,0,224,1083796.0,1112075.0,2195871.0,17.4387061771773,3.14726974349752,10.200963535654
917,2016,32,Zacatecas,64,12,0,76,796339.0,824267.0,1620606.0,8.03677830672616,1.45583894539027,4.689603765505
918,2016,33,Extranjero,18,4,0,22,,,,,,
919,2017,0,Nacional,5323,1233,3,6559,61102672.0,63674500.0,124777172.0,8.71156665620122,1.93641096514303,5.25657048871087
920,2017,1,Aguascalientes,115,25,0,140,682582.0,707389.0,1389971.0,16.8477926461583,3.53412337483337,10.0721525844784
921,2017,2,Baja California,147,19,0,166,1804583.0,1777162.0,3581745.0,8.14592623337358,1.06912031654964,4.63461245845252
922,2017,3,Baja California Sur,42,5,0,47,389273.0,374121.0,763394.0,10.7893432115765,1.33646600965998,6.15671592912703
923,2017,4,Campeche,63,11,0,74,458765.0,469226.0,927991.0,13.7325210074875,2.34428612225239,7.97421526717393
924,2017,5,Coahuila,165,36,0,201,1541283.0,1548474.0,3089757.0,10.7053668923877,2.32486951669838,6.50536595596353
925,2017,6,Colima,42,4,0,46,363238.0,369226.0,732464.0,11.5626669015907,1.08334732656963,6.28017213132659
926,2017,7,Chiapas,205,57,0,262,2706266.0,2811179.0,5517445.0,7.57501295142458,2.02761901678975,4.74857474791321
927,2017,8,Chihuahua,315,90,0,405,1836708.0,1858911.0,3695619.0,17.1502492502891,4.84154432353136,10.9589219018519
928,2017,9,Ciudad de México,234,68,0,302,4430244.0,4816514.0,9246758.0,5.28187612239868,1.41180945389134,3.26600955707936
929,2017,10,Durango,103,21,0,124,900194.0,919988.0,1820182.0,11.4419780625065,2.28263846919742,6.81250556263055
930,2017,11,Guanajuato,411,83,0,494,2971011.0,3127825.0,6098836.0,13.8336747995884,2.65360114456531,8.09990627719781
931,2017,12,Guerrero,54,19,0,73,1749884.0,1866635.0,3616519.0,3.08591883804869,1.01787441036946,2.01851559469202
932,2017,13,Hidalgo,90,26,0,116,1454172.0,1557999.0,3012171.0,6.18908904861323,1.66880723286729,3.8510429852754
933,2017,14,Jalisco,524,133,1,658,4056053.0,4172970.0,8229023.0,12.9189633370175,3.18717843646132,7.99608896463165
934,2017,15,Estado de México,428,142,0,570,8228452.0,8641611.0,16870063.0,5.20146438236499,1.64321212792383,3.37876627965171
935,2017,16,Michoacán,162,44,0,206,2306794.0,2433376.0,4740170.0,7.02273371614457,1.80818747287719,4.34583569787582
936,2017,17,Morelos,61,10,0,71,952829.0,1014981.0,1967810.0,6.40198818465853,0.985240117795308,3.60807191751236
937,2017,18,Nayarit,55,17,0,72,608045.0,611612.0,1219657.0,9.04538315420734,2.77953996978477,5.90329904227172
938,2017,19,Nuevo León,233,37,0,270,2766863.0,2756730.0,5523593.0,8.42108915403473,1.34216988968814,4.88812264046247
939,2017,20,Oaxaca,112,17,0,129,1978997.0,2143863.0,4122860.0,5.65943253072137,0.792961117384833,3.12889596057106
940,2017,21,Puebla,228,74,0,302,3121790.0,3360237.0,6482027.0,7.3035021574161,2.20222561682405,4.65903644029869
941,2017,22,Querétaro,115,22,0,137,1097073.0,1136530.0,2233603.0,10.4824382698325,1.93571661108814,6.13358775037462
942,2017,23,Quintana Roo,116,19,0,135,855981.0,837821.0,1693802.0,13.5517026662975,2.26778751069739,7.97023500975911
943,2017,24,San Luis Potosí,165,34,0,199,1376827.0,1441860.0,2818687.0,11.9840764308079,2.35806527679525,7.06002475620741
944,2017,25,Sinaloa,148,20,0,168,1510697.0,1532684.0,3043381.0,9.79680240312915,1.30490042304872,5.5201764090661
945,2017,26,Sonora,232,32,0,264,1470912.0,1469440.0,2940352.0,15.7725275203411,2.17770034843206,8.97851685784559
946,2017,27,Tabasco,90,18,0,108,1202025.0,1243056.0,2445081.0,7.48736507144194,1.44804417500097,4.41703158300277
947,2017,28,Tamaulipas,135,23,0,158,1750642.0,1787044.0,3537686.0,7.71145671130934,1.28704161733007,4.46619626501617
948,2017,29,Tlaxcala,41,14,0,55,647718.0,684178.0,1331896.0,6.3299151791366,2.0462511217841,4.12945154876957
949,2017,30,Veracruz,168,49,0,217,3979155.0,4239749.0,8218904.0,4.22200190744015,1.15572879432249,2.64025471036041
950,2017,31,Yucatán,152,39,0,191,1104892.0,1134063.0,2238955.0,13.7570006842298,3.43896238568757,8.53076546871197
951,2017,32,Zacatecas,89,20,0,109,798724.0,828046.0,1626770.0,11.1427727224924,2.4153247524896,6.70039403234631
952,2017,33,Extranjero,12,1,0,13,,,,,,
953,2017,99,Not specified,71,4,2,77,,,,,,
954,2018,0,Nacional,5540,1265,3,6808,61709453.0,64286372.0,125995825.0,8.97755486505447,1.96775764543067,5.40335364286872
955,2018,1,Aguascalientes,114,26,0,140,693723.0,719280.0,1413003.0,16.4330719898288,3.61472583694806,9.90797613310092
956,2018,2,Baja California,164,30,0,194,1854722.0,1819712.0,3674434.0,8.84229550304574,1.64861252769669,5.27972471406481
957,2018,3,Baja California Sur,48,9,0,57,398135.0,382281.0,780416.0,12.0562120888643,2.35428912239949,7.30379694931934
958,2018,4,Campeche,58,11,0,69,460829.0,471491.0,932320.0,12.5860134670344,2.33302438434668,7.4008923974601
959,2018,5,Coahuila,176,40,0,216,1559482.0,1566625.0,3126107.0,11.2857987459939,2.55325939519668,6.90955236017193
960,2018,6,Colima,44,7,0,51,365130.0,371613.0,736743.0,12.0505025607318,1.88368006501387,6.92235962879864
961,2018,7,Chiapas,122,25,0,147,2738599.0,2844347.0,5582946.0,4.45483256219695,0.878936360437035,2.63301848164034
962,2018,8,Chihuahua,299,66,0,365,1857035.0,1878379.0,3735414.0,16.1009350927688,3.51366790195163,9.77133993715288
963,2018,9,Ciudad de México,167,60,0,227,4458036.0,4838232.0,9296268.0,3.7460442221642,1.24012242488578,2.44184010185593
964,2018,10,Durango,101,21,0,122,907591.0,925923.0,1833514.0,11.1283606822897,2.26800716690265,6.65388974395614
965,2018,11,Guanajuato,410,94,0,504,3000892.0,3155949.0,6156841.0,13.6626043189825,2.97850187059423,8.18601617290426
966,2018,12,Guerrero,44,19,0,63,1745513.0,1865680.0,3611193.0,2.5207489145025,1.01839543758844,1.74457582300364
967,2018,13,Hidalgo,84,25,0,109,1473912.0,1579636.0,3053548.0,5.69911907902236,1.58264308992705,3.56961803122139
968,2018,14,Jalisco,504,126,0,630,4104153.0,4221452.0,8325605.0,12.2802439382742,2.98475500846628,7.56701765217062
969,2018,15,Estado de México,442,142,0,584,8293791.0,8711942.0,17005733.0,5.32928789741627,1.62994657218792,3.43413600578111
970,2018,16,Michoacán,205,40,0,245,2322928.0,2446454.0,4769382.0,8.82506905078418,1.63501950169511,5.13693388367717
971,2018,17,Morelos,71,17,0,88,959052.0,1021353.0,1980405.0,7.40314393797208,1.66445881100854,4.44353553944774
972,2018,18,Nayarit,58,8,0,66,612753.0,617305.0,1230058.0,9.46547793319657,1.29595580790695,5.36560064647358
973,2018,19,Nuevo León,267,50,0,317,2835992.0,2821167.0,5657159.0,9.41469510492272,1.77231620815074,5.60351936369475
974,2018,20,Oaxaca,111,29,0,140,1992706.0,2158643.0,4151349.0,5.57031493858101,1.34343659419367,3.37239774348049
975,2018,21,Puebla,231,88,0,319,3159985.0,3398669.0,6558654.0,7.31016128241115,2.58924890891111,4.86380284735252
976,2018,22,Querétaro,110,28,0,138,1128691.0,1170302.0,2298993.0,9.74580288139092,2.39254483030876,6.00262810717562
977,2018,23,Quintana Roo,103,22,0,125,893348.0,873709.0,1767057.0,11.5296614533194,2.51800084467483,7.07390876468614
978,2018,24,San Luis Potosí,178,26,0,204,1385765.0,1451436.0,2837201.0,12.8448907282259,1.79132941445575,7.19018497455767
979,2018,25,Sinaloa,116,19,0,135,1515826.0,1539218.0,3055044.0,7.65259337153473,1.23439304893784,4.41892162600604
980,2018,26,Sonora,238,29,0,267,1482945.0,1477838.0,2960783.0,16.0491454504382,1.96232604656261,9.01788479601511
981,2018,27,Tabasco,117,25,0,142,1200755.0,1243570.0,2444325.0,9.7438694821175,2.01034119510763,5.80937477626748
982,2018,28,Tamaulipas,141,23,0,164,1759113.0,1797246.0,3556359.0,8.01540321741696,1.27973577351125,4.61145795461032
983,2018,29,Tlaxcala,44,11,0,55,654045.0,690976.0,1345021.0,6.72736585403145,1.59195109526235,4.08915548530469
984,2018,30,Veracruz,203,50,0,253,3966457.0,4237341.0,8203798.0,5.11791757732405,1.17998527850367,3.08393746408676
985,2018,31,Yucatán,195,40,0,235,1126271.0,1156491.0,2282762.0,17.3137726177803,3.45873854617113,10.2945466938735
986,2018,32,Zacatecas,87,12,0,99,801278.0,832112.0,1633390.0,10.8576548963032,1.44211356163593,6.06101420971109
987,2018,33,Extranjero,8,2,0,10,,,,,,
988,2018,99,Not specified,280,45,3,328,,,,,,
989,2019,0,Nacional,5906,1313,4,7223,62309982.0,64905684.0,127215666.0,9.47841711782231,2.02293531025726,5.67775984445186
990,2019,1,Aguascalientes,129,28,0,157,704939.0,731399.0,1436338.0,18.2994556975852,3.82827977615501,10.930574836842
991,2019,2,Baja California,143,26,0,169,1905020.0,1862700.0,3767720.0,7.5064828715709,1.39582326730016,4.48547131952481
992,2019,3,Baja California Sur,56,3,0,59,407115.0,390643.0,797758.0,13.755327118873,0.76796461219067,7.39572652358234
993,2019,4,Campeche,85,10,0,95,462609.0,473581.0,936190.0,18.3740480621864,2.11157119901347,10.1475127912069
994,2019,5,Coahuila,215,46,0,261,1577501.0,1584964.0,3162465.0,13.6291514236758,2.90227412105259,8.25305576504404
995,2019,6,Colima,34,5,0,39,367034.0,374096.0,741130.0,9.26344698311328,1.33655532269792,5.26223469566743
996,2019,7,Chiapas,174,26,0,200,2770491.0,2877688.0,5648179.0,6.28047519374725,0.903503089980568,3.54096426476569
997,2019,8,Chihuahua,319,81,0,400,1877193.0,1898102.0,3775295.0,16.9934577851079,4.26742082353846,10.5951985209103
998,2019,9,Ciudad de México,187,47,0,234,4484048.0,4859023.0,9343071.0,4.17033894374012,0.967272638964664,2.50452982750532
999,2019,10,Durango,103,24,0,127,914624.0,931701.0,1846325.0,11.2614582604436,2.57593369546668,6.8785289697101
1000,2019,11,Guanajuato,407,86,0,493,3030323.0,3184223.0,6214546.0,13.4309114902933,2.70081586622545,7.93300105912805
1001,2019,12,Guerrero,57,20,0,77,1740243.0,1864279.0,3604522.0,3.27540464176555,1.07280079859291,2.13620557732759
1002,2019,13,Hidalgo,92,25,0,117,1493582.0,1601545.0,3095127.0,6.15968858757002,1.56099266645645,3.78013567779287
1003,2019,14,Jalisco,502,103,0,605,4152417.0,4270970.0,8423387.0,12.0893445913549,2.41163014490853,7.18238399826578
1004,2019,15,Estado de México,553,162,0,715,8358223.0,8783295.0,17141518.0,6.61623888235574,1.84441032664848,4.17115917038386
1005,2019,16,Michoacán,267,67,0,334,2338724.0,2459628.0,4798352.0,11.4164818080287,2.72398915608377,6.96072318162569
1006,2019,17,Morelos,76,14,0,90,965120.0,1027781.0,1992901.0,7.87466843501326,1.3621578916131,4.51602964723285
1007,2019,18,Nayarit,67,10,0,77,617602.0,623307.0,1240909.0,10.848410464992,1.60434585204402,6.20512865971639
1008,2019,19,Nuevo León,269,49,0,318,2905686.0,2886717.0,5792403.0,9.25771057161717,1.69742998707528,5.48994950800212
1009,2019,20,Oaxaca,136,30,0,166,2006395.0,2173835.0,4180230.0,6.77832630165047,1.38004954377862,3.97107336199204
1010,2019,21,Puebla,257,88,0,345,3198766.0,3438337.0,6637103.0,8.03434824554219,2.55937681501261,5.19805101713805
1011,2019,22,Querétaro,141,34,0,175,1160283.0,1204362.0,2364645.0,12.1522076941574,2.82307146854517,7.40068805254066
1012,2019,23,Quintana Roo,112,21,0,133,931223.0,910247.0,1841470.0,12.0271943455005,2.3070661040355,7.2224907275166
1013,2019,24,San Luis Potosí,200,39,0,239,1394550.0,1461186.0,2855736.0,14.3415438671973,2.66906471866005,8.36912095515832
1014,2019,25,Sinaloa,126,26,0,152,1520613.0,1545793.0,3066406.0,8.28613197440769,1.68198458655202,4.95694307929217
1015,2019,26,Sonora,233,30,0,263,1495082.0,1486592.0,2981674.0,15.5844294827976,2.01803857413467,8.82054845700771
1016,2019,27,Tabasco,104,22,0,126,1198633.0,1243543.0,2442176.0,8.67655070401032,1.76913866267592,5.15933331586257
1017,2019,28,Tamaulipas,147,27,0,174,1767344.0,1807648.0,3574992.0,8.31756579364289,1.4936536316805,4.86714375864338
1018,2019,29,Tlaxcala,47,18,0,65,660331.0,697867.0,1358198.0,7.11764251564746,2.57928803052731,4.78575288728153
1019,2019,30,Veracruz,216,49,0,265,3952897.0,4235185.0,8188082.0,5.46434678161359,1.15697425260054,3.23641116442166
1020,2019,31,Yucatán,198,47,0,245,1147667.0,1179179.0,2326846.0,17.2523911552741,3.98582403519737,10.5292743911716
1021,2019,32,Zacatecas,93,24,0,117,803704.0,836268.0,1639972.0,11.5714243054657,2.8698933834608,7.13426814604152
1022,2019,33,Extranjero,10,3,0,13,,,,,,
1023,2019,99,Not specified,151,23,4,178,,,,,,
1024,2020,0,Nacional,6452,1436,8,7896,62764717.0,65444453.0,128209170.0,10.2796607845774,2.19422721739305,6.15868584127017
1025,2020,1,Aguascalientes,157,24,0,181,714122.0,741928.0,1456050.0,21.9850389709321,3.23481523813632,12.4308917962982
1026,2020,2,Baja California,87,10,0,97,1942589.0,1896030.0,3838619.0,4.47855928351288,0.527417815118959,2.52695044754377
1027,2020,3,Baja California Sur,59,8,0,67,415991.0,399107.0,815098.0,14.182999151424,2.0044749904161,8.2198704941001
1028,2020,4,Campeche,48,22,0,70,463525.0,475654.0,939179.0,10.3554285097891,4.62521076244497,7.45331827053203
1029,2020,5,Coahuila,235,38,0,273,1594257.0,1602865.0,3197122.0,14.740408855034,2.37075486706616,8.53892969989885
1030,2020,6,Colima,40,10,0,50,368812.0,376310.0,745122.0,10.8456340899971,2.65738354016635,6.71031052632992
1031,2020,7,Chiapas,168,35,0,203,2800924.0,2914336.0,5715260.0,5.99802065318445,1.2009596697155,3.55189440200446
1032,2020,8,Chihuahua,432,103,6,541,1895944.0,1916683.0,3812627.0,22.7854831155351,5.37386724878345,14.1896912548749
1033,2020,9,Ciudad de México,352,98,0,450,4477410.0,4855183.0,9332593.0,7.86168789545742,2.01846150804202,4.82181104436891
1034,2020,10,Durango,87,28,0,115,920522.0,937633.0,1858155.0,9.45115923356531,2.9862430183238,6.18893472288372
1035,2020,11,Guanajuato,415,86,0,501,3053506.0,3212290.0,6265796.0,13.5909344864559,2.67721781034714,7.99579175574819
1036,2020,12,Guerrero,31,16,0,47,1735911.0,1864044.0,3599955.0,1.78580583912424,0.858348837259206,1.305571875204
1037,2020,13,Hidalgo,98,34,0,132,1508655.0,1621511.0,3130166.0,6.4958522657599,2.09680970403531,4.21702874544034
1038,2020,14,Jalisco,555,100,0,655,4193609.0,4314053.0,8507662.0,13.2344240962856,2.31800582885746,7.69894243565388
1039,2020,15,Estado de México,648,184,0,832,8395308.0,8841480.0,17236788.0,7.7185971020956,2.08109954442017,4.82688538026922
1040,2020,16,Michoacán,306,69,0,375,2354604.0,2475663.0,4830267.0,12.9958158569339,2.78713217429028,7.76354599031482
1041,2020,17,Morelos,89,17,0,106,969281.0,1033473.0,2002754.0,9.18206381843862,1.64493895825048,5.29271193566459
1042,2020,18,Nayarit,74,17,0,91,622813.0,629877.0,1252690.0,11.8815760107769,2.69893963424605,7.26436708203945
1043,2020,19,Nuevo León,298,53,0,351,2963058.0,2942913.0,5905971.0,10.0571774160344,1.80093669095892,5.94313788537059
1044,2020,20,Oaxaca,180,34,0,214,2016519.0,2187926.0,4204445.0,8.92627344448527,1.55398308717937,5.08985133590759
1045,2020,21,Puebla,268,68,0,336,3230785.0,3474432.0,6705217.0,8.29519760677359,1.95715443560271,5.01102350602523
1046,2020,22,Querétaro,172,28,0,200,1186637.0,1233182.0,2419819.0,14.4947443910817,2.27054887275358,8.26508098332974
1047,2020,23,Quintana Roo,135,41,0,176,959272.0,938969.0,1898241.0,14.0731721555513,4.36649133251471,9.27174157549015
1048,2020,24,San Luis Potosí,218,40,0,258,1401063.0,1470634.0,2871697.0,15.5596143785112,2.71991535623411,8.98423475735776
1049,2020,25,Sinaloa,106,9,0,115,1526168.0,1553605.0,3079773.0,6.94550010221679,0.579297826667654,3.73404143746958
1050,2020,26,Sonora,267,37,0,304,1506254.0,1496032.0,3002286.0,17.7260940053935,2.47320912921649,10.1256176127124
1051,2020,27,Tabasco,86,29,0,115,1196142.0,1244307.0,2440449.0,7.18978181520254,2.33061455091067,4.71224762328572
1052,2020,28,Tamaulipas,131,33,0,164,1776863.0,1819108.0,3595971.0,7.37254363448392,1.81407590973158,4.56065969386294
1053,2020,29,Tlaxcala,43,9,0,52,665267.0,704683.0,1369950.0,6.46357026577299,1.27717001829191,3.79575896930545
1054,2020,30,Veracruz,234,55,0,289,3937813.0,4231474.0,8169287.0,5.94238477042968,1.29978347970471,3.53764043300229
1055,2020,31,Yucatán,184,59,0,243,1164908.0,1198215.0,2363123.0,15.7952387656364,4.92399110343302,10.2830026198382
1056,2020,32,Zacatecas,107,19,0,126,806185.0,840853.0,1647038.0,13.2723878514237,2.25961018156562,7.65009671907995
1057,2020,33,Extranjero,11,2,0,13,,,,,,
1058,2020,99,Not specified,131,21,2,154,,,,,,
1059,2021,0,Nacional,6850,1568,14,8432,63092068.0,65890871.0,128982939.0,10.8571492695405,2.37969232490492,6.53729870428832
1060,2021,1,Aguascalientes,143,31,0,174,721750.0,750895.0,1472645.0,19.8129546241773,4.12840676792361,11.8154748768373
1061,2021,2,Baja California,104,17,0,121,1969207.0,1920718.0,3889925.0,5.28131374710734,0.885085681500356,3.11059981876257
1062,2021,3,Baja California Sur,53,5,0,58,424439.0,407393.0,831832.0,12.4870711692375,1.22731612963404,6.97256176727993
1063,2021,4,Campeche,91,19,0,110,463930.0,477754.0,941684.0,19.6150281292436,3.97694210828167,11.681200912408
1064,2021,5,Coahuila,248,45,0,293,1611688.0,1621162.0,3232850.0,15.3875936285435,2.77578675049131,9.0632104799171
1065,2021,6,Colima,69,8,0,77,370349.0,377966.0,748315.0,18.6310750130283,2.11659249773789,10.2897843822454
1066,2021,7,Chiapas,192,53,0,245,2831285.0,2954268.0,5785553.0,6.78137312209827,1.79401462561961,4.23468594964042
1067,2021,8,Chihuahua,442,120,10,572,1916442.0,1935449.0,3851891.0,23.0635730170806,6.20011170534589,14.8498490741301
1068,2021,9,Ciudad de México,268,84,0,352,4444051.0,4828598.0,9272649.0,6.03053385300934,1.73963539727267,3.79611047501097
1069,2021,10,Durango,110,29,0,139,926150.0,944036.0,1870186.0,11.877125735572,3.07191674893754,7.4324158131865
1070,2021,11,Guanajuato,363,86,0,449,3070480.0,3238484.0,6308964.0,11.8222558036529,2.65556352910806,7.11685785495051
1071,2021,12,Guerrero,36,9,0,45,1733590.0,1864742.0,3598332.0,2.07661557807786,0.482640493966458,1.25057943513828
1072,2021,13,Hidalgo,152,33,0,185,1518894.0,1639053.0,3157947.0,10.0072816141219,2.01335771326492,5.85823637952125
1073,2021,14,Jalisco,616,112,0,728,4225560.0,4347887.0,8573447.0,14.5779494315546,2.57596391074561,8.49133376575373
1074,2021,15,Estado de México,726,210,0,936,8407514.0,8883536.0,17291050.0,8.63513281095934,2.36392355476468,5.4132050974348
1075,2021,16,Michoacán,273,57,0,330,2369391.0,2493206.0,4862597.0,11.5219480448774,2.28621301248272,6.78649700972546
1076,2021,17,Morelos,126,32,0,158,970731.0,1037543.0,2008274.0,12.97990895521,3.08420952191861,7.86745234962958
1077,2021,18,Nayarit,72,20,0,92,628215.0,636717.0,1264932.0,11.4610443876698,3.14111292772142,7.27311823876699
1078,2021,19,Nuevo León,345,55,0,400,3007825.0,2989081.0,5996906.0,11.4700822022558,1.84003043075782,6.67010621810647
1079,2021,20,Oaxaca,153,36,0,189,2022049.0,2199289.0,4221338.0,7.56658221437759,1.63689265030653,4.47725342059792
1080,2021,21,Puebla,272,87,0,359,3254197.0,3504453.0,6758650.0,8.35843681252241,2.48255576547895,5.31171165839332
1081,2021,22,Querétaro,182,50,0,232,1206933.0,1255751.0,2462684.0,15.0795445977531,3.98168108167941,9.42061588088443
1082,2021,23,Quintana Roo,125,42,0,167,977307.0,959406.0,1936713.0,12.7902491233563,4.37770870726262,8.62285738774924
1083,2021,24,San Luis Potosí,236,46,0,282,1405874.0,1479920.0,2885794.0,16.7867106156028,3.10827612303368,9.77200728811551
1084,2021,25,Sinaloa,143,28,0,171,1533869.0,1563054.0,3096923.0,9.32283004611215,1.79136485367748,5.52160967515176
1085,2021,26,Sonora,277,51,0,328,1517657.0,1506490.0,3024147.0,18.2518184280111,3.38535270728647,10.846033608816
1086,2021,27,Tabasco,91,19,0,110,1195057.0,1246696.0,2441753.0,7.61469954989595,1.52402831163331,4.50496016591359
1087,2021,28,Tamaulipas,168,34,0,202,1789595.0,1832339.0,3621934.0,9.38759887013542,1.85555183838798,5.57713089194889
1088,2021,29,Tlaxcala,49,12,0,61,669270.0,711365.0,1380635.0,7.32140989436251,1.68689772479669,4.41825681660975
1089,2021,30,Veracruz,212,41,0,253,3921761.0,4224423.0,8146184.0,5.40573482167832,0.9705467468575,3.10574865483029
1090,2021,31,Yucatán,275,65,0,340,1177681.0,1213121.0,2390802.0,23.3509753490122,5.35808052123407,14.2211692980013
1091,2021,32,Zacatecas,110,20,0,130,809327.0,846076.0,1655403.0,13.5915396372542,2.36385383818948,7.85307263548514
1092,2021,33,Extranjero,17,3,0,20,,,,,,
1093,2021,99,Not specified,111,9,4,124,,,,,,
1094,2022,0,Nacional,6707,1529,3,8239,63553508.0,66407092.0,129960600.0,10.5533120217377,2.30246492347534,6.33961369830549
1095,2022,1,Aguascalientes,123,32,0,155,730684.0,760442.0,1491126.0,16.8335422699826,4.20807898564256,10.3948291425406
1096,2022,2,Baja California,77,18,0,95,2000031.0,1948170.0,3948201.0,3.84994032592495,0.923944008993055,2.40615915957673
1097,2022,3,Baja California Sur,61,6,0,67,433241.0,415983.0,849224.0,14.0799231836322,1.442366635175,7.88955564138555
1098,2022,4,Campeche,77,15,0,92,465194.0,480251.0,945445.0,16.5522341216783,3.12336673947582,9.73086747510432
1099,2022,5,Coahuila,253,49,0,302,1632411.0,1641247.0,3273658.0,15.4985478534511,2.98553477934765,9.22515424641181
1100,2022,6,Colima,53,7,0,60,372310.0,379937.0,752247.0,14.2354489538288,1.84241071546072,7.97610359363347
1101,2022,7,Chiapas,224,41,0,265,2866519.0,2996363.0,5862882.0,7.81435601857165,1.36832553332156,4.51996134324382
1102,2022,8,Chihuahua,431,96,1,528,1941481.0,1956793.0,3898274.0,22.1995476649012,4.90598647889685,13.5444558284
1103,2022,9,Ciudad de México,209,68,0,277,4426944.0,4810700.0,9237644.0,4.72108976305099,1.41351570457522,2.9986000759501
1104,2022,10,Durango,127,26,0,153,933195.0,951091.0,1884286.0,13.6091599290609,2.73370266357268,8.11978648676475
1105,2022,11,Guanajuato,409,86,0,495,3093383.0,3267431.0,6360814.0,13.2217704694181,2.63203721823047,7.78202286688465
1106,2022,12,Guerrero,74,14,0,88,1733707.0,1866244.0,3599951.0,4.26831061996058,0.750169859889704,2.44447771650225
1107,2022,13,Hidalgo,97,26,0,123,1532282.0,1658049.0,3190331.0,6.33042742784944,1.56810805953262,3.85539933003817
1108,2022,14,Jalisco,541,115,0,656,4263272.0,4384714.0,8647986.0,12.6897838092432,2.62274802871978,7.5855811977494
1109,2022,15,Estado de México,777,210,0,987,8443203.0,8936441.0,17379644.0,9.20266870286075,2.34992879156255,5.6790576377744
1110,2022,16,Michoacán,228,65,0,293,2388407.0,2513099.0,4901506.0,9.54611169704326,2.58644804681391,5.97775459216004
1111,2022,17,Morelos,106,32,0,138,974445.0,1042633.0,2017078.0,10.8779869566779,3.06915280832278,6.84157975051039
1112,2022,18,Nayarit,118,24,0,142,634516.0,644089.0,1278605.0,18.5968517736353,3.72619311927389,11.1058536451836
1113,2022,19,Nuevo León,342,82,0,424,3057506.0,3037992.0,6095498.0,11.1855872073514,2.69915128150436,6.95595339379982
1114,2022,20,Oaxaca,133,33,0,166,2031892.0,2212646.0,4244538.0,6.54562348786254,1.49142700639867,3.91090856060188
1115,2022,21,Puebla,226,63,0,289,3285500.0,3539285.0,6824785.0,6.87870948105311,1.78002054087196,4.23456563100523
1116,2022,22,Querétaro,194,46,0,240,1229004.0,1279210.0,2508214.0,15.7851398368109,3.59596938735626,9.56856153422316
1117,2022,23,Quintana Roo,126,29,0,155,996754.0,980407.0,1977161.0,12.6410327924443,2.95795521655802,7.83952343789909
1118,2022,24,San Luis Potosí,222,48,0,270,1414387.0,1491372.0,2905759.0,15.695845620753,3.21851288612097,9.2918924108985
1119,2022,25,Sinaloa,144,31,0,175,1544234.0,1574236.0,3118470.0,9.32501162388602,1.96920919099805,5.61172626319958
